sale_id,event_id,customer_id,reseller_id,sale_date,ticket_type,quantity,unit_price,discount_amount,gross_revenue,net_revenue,payment_status,created_at,updated_at
702,38,57,8,2024-09-13,Standard,2,75.0,22.5,150.0,127.5,Paid,2024-09-13T00:00:00,2024-09-15T00:00:00
703,41,64,10,2024-06-27,Early Bird,3,80.0,0.0,240.0,240.0,Paid,2024-06-27T00:00:00,2024-07-01T00:00:00
704,48,290,9,2024-07-09,Premium,4,100.0,20.0,400.0,380.0,Paid,2024-07-09T00:00:00,2024-07-11T00:00:00
705,19,127,8,2024-10-21,Standard,5,90.0,67.5,450.0,382.5,Paid,2024-10-21T00:00:00,2024-10-25T00:00:00
706,38,218,2,2024-09-22,Early Bird,3,82.5,0.0,247.5,247.5,Paid,2024-09-22T00:00:00,2024-09-22T00:00:00
707,4,40,7,2024-05-17,VIP,2,165.0,16.5,330.0,313.5,Pending,2024-05-17T00:00:00,2024-05-20T00:00:00
708,38,256,9,2024-08-06,Early Bird,5,82.5,41.25,412.5,371.25,Refunded,2024-08-06T00:00:00,2024-08-11T00:00:00
709,60,66,8,2024-07-11,Early Bird,4,135.0,27.0,540.0,513.0,Refunded,2024-07-11T00:00:00,2024-07-12T00:00:00
710,46,243,7,2024-11-19,Standard,5,80.0,20.0,400.0,380.0,Paid,2024-11-19T00:00:00,2024-11-23T00:00:00
711,24,62,1,2024-05-23,VIP,1,90.0,13.5,90.0,76.5,Pending,2024-05-23T00:00:00,2024-05-25T00:00:00
712,3,192,4,2024-10-22,VIP,2,120.0,24.0,240.0,216.0,Paid,2024-10-22T00:00:00,2024-10-25T00:00:00
713,2,157,,2024-06-03,VIP,2,67.5,20.25,135.0,114.75,Paid,2024-06-03T00:00:00,2024-06-04T00:00:00
714,53,179,8,2024-07-19,Standard,4,120.0,0.0,480.0,480.0,Paid,2024-07-19T00:00:00,2024-07-22T00:00:00
715,31,194,5,2024-06-21,Early Bird,3,60.0,27.0,180.0,153.0,Pending,2024-06-21T00:00:00,2024-06-22T00:00:00
716,49,230,10,2025-01-03,Premium,5,110.0,82.5,550.0,467.5,Paid,2025-01-03T00:00:00,2025-01-03T00:00:00
717,52,203,3,2024-07-04,VIP,5,165.0,123.75,825.0,701.25,Pending,2024-07-04T00:00:00,2024-07-04T00:00:00
718,43,13,2,2024-06-12,VIP,4,75.0,0.0,300.0,300.0,Pending,2024-06-12T00:00:00,2024-06-17T00:00:00
719,8,278,9,2024-10-25,Standard,5,160.0,40.0,800.0,760.0,Pending,2024-10-25T00:00:00,2024-10-29T00:00:00
720,13,273,1,2024-10-15,Premium,4,120.0,0.0,480.0,480.0,Paid,2024-10-15T00:00:00,2024-10-17T00:00:00
721,51,274,1,2024-06-24,VIP,2,120.0,36.0,240.0,204.0,Refunded,2024-06-24T00:00:00,2024-06-28T00:00:00
722,3,213,2,2024-10-26,Standard,1,150.0,22.5,150.0,127.5,Pending,2024-10-26T00:00:00,2024-10-28T00:00:00
723,25,87,8,2024-06-17,VIP,1,160.0,0.0,160.0,160.0,Paid,2024-06-17T00:00:00,2024-06-18T00:00:00
724,17,87,6,2024-10-24,Standard,1,67.5,6.75,67.5,60.75,Pending,2024-10-24T00:00:00,2024-10-26T00:00:00
725,12,164,1,2025-02-03,Premium,1,150.0,22.5,150.0,127.5,Refunded,2025-02-03T00:00:00,2025-02-05T00:00:00
726,17,122,3,2024-12-13,Early Bird,1,60.0,3.0,60.0,57.0,Pending,2024-12-13T00:00:00,2024-12-17T00:00:00
727,25,284,7,2024-07-05,Early Bird,3,160.0,48.0,480.0,432.0,Paid,2024-07-05T00:00:00,2024-07-08T00:00:00
728,2,52,8,2024-07-22,Premium,2,60.0,12.0,120.0,108.0,Pending,2024-07-22T00:00:00,2024-07-27T00:00:00
729,51,43,7,2024-07-04,Premium,3,120.0,54.0,360.0,306.0,Paid,2024-07-04T00:00:00,2024-07-06T00:00:00
730,35,232,8,2025-02-02,Standard,2,60.0,18.0,120.0,102.0,Paid,2025-02-02T00:00:00,2025-02-05T00:00:00
731,54,247,,2024-10-31,VIP,3,180.0,0.0,540.0,540.0,Pending,2024-10-31T00:00:00,2024-11-02T00:00:00
732,54,262,9,2024-10-23,VIP,4,200.0,40.0,800.0,760.0,Paid,2024-10-23T00:00:00,2024-10-24T00:00:00
733,48,203,1,2024-05-02,Standard,5,80.0,40.0,400.0,360.0,Paid,2024-05-02T00:00:00,2024-05-07T00:00:00
734,36,176,10,2024-12-24,VIP,4,180.0,72.0,720.0,648.0,Refunded,2024-12-24T00:00:00,2024-12-26T00:00:00
735,16,169,7,2024-06-28,Standard,3,50.0,7.5,150.0,142.5,Paid,2024-06-28T00:00:00,2024-07-03T00:00:00
736,60,89,,2024-09-11,Early Bird,5,165.0,0.0,825.0,825.0,Pending,2024-09-11T00:00:00,2024-09-16T00:00:00
737,46,40,10,2024-11-22,Standard,4,120.0,0.0,480.0,480.0,Refunded,2024-11-22T00:00:00,2024-11-27T00:00:00
738,8,91,6,2024-12-01,Standard,4,240.0,96.0,960.0,864.0,Paid,2024-12-01T00:00:00,2024-12-04T00:00:00
739,24,11,3,2024-05-21,VIP,2,82.5,0.0,165.0,165.0,Paid,2024-05-21T00:00:00,2024-05-22T00:00:00
740,6,253,3,2024-08-23,VIP,5,50.0,12.5,250.0,237.5,Paid,2024-08-23T00:00:00,2024-08-25T00:00:00
741,32,203,3,2024-07-17,Standard,5,135.0,0.0,675.0,675.0,Paid,2024-07-17T00:00:00,2024-07-21T00:00:00
742,33,290,10,2024-06-04,Premium,2,60.0,6.0,120.0,114.0,Paid,2024-06-04T00:00:00,2024-06-08T00:00:00
743,9,117,9,2024-10-11,VIP,1,45.0,4.5,45.0,40.5,Paid,2024-10-11T00:00:00,2024-10-16T00:00:00
744,2,287,10,2024-06-16,Early Bird,5,90.0,45.0,450.0,405.0,Paid,2024-06-16T00:00:00,2024-06-19T00:00:00
745,42,141,6,2024-08-22,Standard,1,50.0,7.5,50.0,42.5,Pending,2024-08-22T00:00:00,2024-08-25T00:00:00
746,32,143,,2024-09-24,Early Bird,5,120.0,30.0,600.0,570.0,Pending,2024-09-24T00:00:00,2024-09-27T00:00:00
747,21,293,1,2024-12-16,Standard,4,180.0,72.0,720.0,648.0,Paid,2024-12-16T00:00:00,2024-12-21T00:00:00
748,28,160,5,2024-08-20,Standard,2,180.0,18.0,360.0,342.0,Paid,2024-08-20T00:00:00,2024-08-20T00:00:00
749,31,127,4,2024-07-09,Standard,1,60.0,6.0,60.0,54.0,Refunded,2024-07-09T00:00:00,2024-07-10T00:00:00
750,22,225,1,2024-06-03,Standard,1,250.0,12.5,250.0,237.5,Refunded,2024-06-03T00:00:00,2024-06-07T00:00:00
751,8,34,5,2025-01-05,Premium,1,160.0,24.0,160.0,136.0,Paid,2025-01-05T00:00:00,2025-01-08T00:00:00
752,4,29,1,2024-06-02,Standard,5,165.0,0.0,825.0,825.0,Paid,2024-06-02T00:00:00,2024-06-05T00:00:00
753,26,6,9,2024-09-12,Early Bird,5,82.5,20.62,412.5,391.88,Refunded,2024-09-12T00:00:00,2024-09-15T00:00:00
754,51,14,5,2024-05-27,Early Bird,5,120.0,0.0,600.0,600.0,Pending,2024-05-27T00:00:00,2024-05-29T00:00:00
755,38,35,9,2024-09-22,Premium,1,60.0,0.0,60.0,60.0,Pending,2024-09-22T00:00:00,2024-09-23T00:00:00
756,41,228,7,2024-06-26,Premium,3,100.0,45.0,300.0,255.0,Paid,2024-06-26T00:00:00,2024-06-27T00:00:00
757,52,224,9,2024-09-16,VIP,1,135.0,13.5,135.0,121.5,Paid,2024-09-16T00:00:00,2024-09-20T00:00:00
758,57,176,4,2024-10-12,VIP,2,67.5,20.25,135.0,114.75,Paid,2024-10-12T00:00:00,2024-10-12T00:00:00
759,34,287,8,2024-07-26,Standard,2,60.0,6.0,120.0,114.0,Refunded,2024-07-26T00:00:00,2024-07-28T00:00:00
760,13,244,3,2024-12-25,Early Bird,2,80.0,16.0,160.0,144.0,Pending,2024-12-25T00:00:00,2024-12-30T00:00:00
761,22,154,9,2024-05-31,Early Bird,5,300.0,150.0,1500.0,1350.0,Paid,2024-05-31T00:00:00,2024-06-01T00:00:00
762,7,115,,2024-09-30,Premium,1,110.0,5.5,110.0,104.5,Refunded,2024-09-30T00:00:00,2024-10-04T00:00:00
763,14,205,3,2024-06-09,Premium,4,50.0,30.0,200.0,170.0,Paid,2024-06-09T00:00:00,2024-06-11T00:00:00
764,1,149,2,2024-09-30,Early Bird,3,60.0,0.0,180.0,180.0,Paid,2024-09-30T00:00:00,2024-10-05T00:00:00
765,38,102,3,2024-06-22,VIP,3,60.0,0.0,180.0,180.0,Paid,2024-06-22T00:00:00,2024-06-23T00:00:00
766,57,101,2,2024-11-17,Standard,2,75.0,7.5,150.0,142.5,Paid,2024-11-17T00:00:00,2024-11-19T00:00:00
767,59,57,10,2024-10-28,VIP,1,135.0,20.25,135.0,114.75,Paid,2024-10-28T00:00:00,2024-10-30T00:00:00
768,30,223,8,2024-12-16,Standard,3,200.0,30.0,600.0,570.0,Paid,2024-12-16T00:00:00,2024-12-17T00:00:00
769,57,194,8,2024-08-24,VIP,2,67.5,6.75,135.0,128.25,Paid,2024-08-24T00:00:00,2024-08-28T00:00:00
770,28,151,8,2024-06-09,Premium,2,160.0,16.0,320.0,304.0,Paid,2024-06-09T00:00:00,2024-06-10T00:00:00
771,4,42,3,2024-04-21,Early Bird,3,135.0,60.75,405.0,344.25,Pending,2024-04-21T00:00:00,2024-04-21T00:00:00
772,11,266,7,2024-11-05,Early Bird,4,300.0,120.0,1200.0,1080.0,Paid,2024-11-05T00:00:00,2024-11-07T00:00:00
773,46,138,7,2024-12-07,Early Bird,5,110.0,82.5,550.0,467.5,Pending,2024-12-07T00:00:00,2024-12-12T00:00:00
774,3,203,3,2024-12-01,Premium,2,135.0,40.5,270.0,229.5,Paid,2024-12-01T00:00:00,2024-12-04T00:00:00
775,57,282,4,2024-11-02,Standard,5,67.5,33.75,337.5,303.75,Paid,2024-11-02T00:00:00,2024-11-02T00:00:00
776,19,22,9,2024-11-19,Early Bird,5,100.0,25.0,500.0,475.0,Pending,2024-11-19T00:00:00,2024-11-23T00:00:00
777,22,189,6,2024-07-25,Early Bird,4,275.0,165.0,1100.0,935.0,Paid,2024-07-25T00:00:00,2024-07-27T00:00:00
778,25,39,4,2024-07-16,VIP,2,220.0,22.0,440.0,418.0,Paid,2024-07-16T00:00:00,2024-07-18T00:00:00
779,54,117,4,2024-11-15,Standard,5,240.0,0.0,1200.0,1200.0,Paid,2024-11-15T00:00:00,2024-11-15T00:00:00
780,24,169,3,2024-09-13,VIP,5,67.5,33.75,337.5,303.75,Paid,2024-09-13T00:00:00,2024-09-18T00:00:00
781,53,134,8,2024-07-15,Standard,3,135.0,20.25,405.0,384.75,Paid,2024-07-15T00:00:00,2024-07-17T00:00:00
782,53,263,7,2024-09-07,Premium,4,165.0,0.0,660.0,660.0,Refunded,2024-09-07T00:00:00,2024-09-08T00:00:00
783,15,283,8,2024-08-06,Early Bird,2,220.0,22.0,440.0,418.0,Refunded,2024-08-06T00:00:00,2024-08-08T00:00:00
784,51,108,6,2024-07-10,Early Bird,3,90.0,40.5,270.0,229.5,Refunded,2024-07-10T00:00:00,2024-07-14T00:00:00
785,2,5,4,2024-07-27,Early Bird,2,90.0,9.0,180.0,171.0,Paid,2024-07-27T00:00:00,2024-07-29T00:00:00
786,15,12,5,2024-09-14,Standard,4,220.0,88.0,880.0,792.0,Paid,2024-09-14T00:00:00,2024-09-15T00:00:00
787,22,105,6,2024-07-07,Early Bird,5,300.0,225.0,1500.0,1275.0,Paid,2024-07-07T00:00:00,2024-07-11T00:00:00
788,25,232,9,2024-06-25,VIP,4,160.0,64.0,640.0,576.0,Paid,2024-06-25T00:00:00,2024-06-26T00:00:00
789,7,251,9,2024-09-02,Standard,5,90.0,0.0,450.0,450.0,Paid,2024-09-02T00:00:00,2024-09-03T00:00:00
790,5,150,3,2024-09-03,Standard,4,100.0,20.0,400.0,380.0,Refunded,2024-09-03T00:00:00,2024-09-03T00:00:00
791,24,201,6,2024-07-13,Premium,1,67.5,6.75,67.5,60.75,Paid,2024-07-13T00:00:00,2024-07-14T00:00:00
792,35,67,3,2025-01-01,Premium,4,40.0,24.0,160.0,136.0,Paid,2025-01-01T00:00:00,2025-01-04T00:00:00
793,53,104,9,2024-07-23,Early Bird,4,135.0,54.0,540.0,486.0,Paid,2024-07-23T00:00:00,2024-07-24T00:00:00
794,1,127,9,2024-09-21,VIP,4,60.0,36.0,240.0,204.0,Pending,2024-09-21T00:00:00,2024-09-24T00:00:00
795,30,234,4,2024-11-17,VIP,5,160.0,0.0,800.0,800.0,Paid,2024-11-17T00:00:00,2024-11-20T00:00:00
796,40,222,2,2024-07-26,Early Bird,2,55.0,5.5,110.0,104.5,Refunded,2024-07-26T00:00:00,2024-07-31T00:00:00
797,12,123,,2024-11-09,Premium,5,120.0,90.0,600.0,510.0,Paid,2024-11-09T00:00:00,2024-11-14T00:00:00
798,35,284,6,2025-01-17,Standard,1,45.0,6.75,45.0,38.25,Paid,2025-01-17T00:00:00,2025-01-17T00:00:00
799,49,85,7,2025-01-07,VIP,5,100.0,75.0,500.0,425.0,Paid,2025-01-07T00:00:00,2025-01-11T00:00:00
800,3,176,6,2024-10-29,Early Bird,1,120.0,18.0,120.0,102.0,Paid,2024-10-29T00:00:00,2024-11-01T00:00:00
801,3,238,5,2024-12-26,Early Bird,3,120.0,18.0,360.0,342.0,Refunded,2024-12-26T00:00:00,2024-12-26T00:00:00
802,6,143,7,2024-09-26,Premium,2,55.0,5.5,110.0,104.5,Paid,2024-09-26T00:00:00,2024-09-26T00:00:00
803,39,201,8,2025-01-07,Premium,2,200.0,0.0,400.0,400.0,Paid,2025-01-07T00:00:00,2025-01-12T00:00:00
804,49,92,5,2025-01-19,Premium,3,90.0,40.5,270.0,229.5,Paid,2025-01-19T00:00:00,2025-01-24T00:00:00
805,35,158,6,2025-01-27,Early Bird,4,40.0,0.0,160.0,160.0,Paid,2025-01-27T00:00:00,2025-01-31T00:00:00
806,1,123,5,2024-10-03,Premium,4,67.5,13.5,270.0,256.5,Paid,2024-10-03T00:00:00,2024-10-03T00:00:00
807,27,33,10,2025-01-10,Premium,1,100.0,5.0,100.0,95.0,Paid,2025-01-10T00:00:00,2025-01-15T00:00:00
808,11,56,8,2024-10-09,VIP,2,200.0,60.0,400.0,340.0,Paid,2024-10-09T00:00:00,2024-10-13T00:00:00
809,41,62,6,2024-08-06,Premium,5,90.0,67.5,450.0,382.5,Paid,2024-08-06T00:00:00,2024-08-06T00:00:00
810,23,162,10,2024-11-25,Standard,2,80.0,24.0,160.0,136.0,Refunded,2024-11-25T00:00:00,2024-11-26T00:00:00
811,30,35,,2024-12-18,Premium,1,200.0,20.0,200.0,180.0,Refunded,2024-12-18T00:00:00,2024-12-20T00:00:00
812,50,49,4,2024-10-09,VIP,4,40.0,8.0,160.0,152.0,Refunded,2024-10-09T00:00:00,2024-10-14T00:00:00
813,60,163,10,2024-06-05,Early Bird,2,150.0,15.0,300.0,285.0,Paid,2024-06-05T00:00:00,2024-06-07T00:00:00
814,2,120,8,2024-06-27,Standard,5,82.5,61.88,412.5,350.62,Paid,2024-06-27T00:00:00,2024-06-27T00:00:00
815,40,125,6,2024-08-03,Standard,1,50.0,2.5,50.0,47.5,Paid,2024-08-03T00:00:00,2024-08-04T00:00:00
816,24,105,6,2024-07-16,Standard,3,67.5,10.12,202.5,192.38,Paid,2024-07-16T00:00:00,2024-07-21T00:00:00
817,39,21,5,2024-11-24,Early Bird,3,180.0,54.0,540.0,486.0,Paid,2024-11-24T00:00:00,2024-11-24T00:00:00
818,15,277,3,2024-07-21,Standard,3,200.0,30.0,600.0,570.0,Paid,2024-07-21T00:00:00,2024-07-26T00:00:00
819,45,165,8,2024-06-24,Premium,2,180.0,54.0,360.0,306.0,Refunded,2024-06-24T00:00:00,2024-06-29T00:00:00
820,1,73,,2024-10-01,Premium,4,60.0,12.0,240.0,228.0,Paid,2024-10-01T00:00:00,2024-10-01T00:00:00
821,12,41,8,2024-11-23,Early Bird,5,135.0,33.75,675.0,641.25,Refunded,2024-11-23T00:00:00,2024-11-25T00:00:00
822,11,128,2,2024-10-09,VIP,2,225.0,67.5,450.0,382.5,Paid,2024-10-09T00:00:00,2024-10-13T00:00:00
823,29,185,1,2024-11-03,Early Bird,2,150.0,45.0,300.0,255.0,Refunded,2024-11-03T00:00:00,2024-11-04T00:00:00
824,31,247,2,2024-07-08,Standard,4,60.0,36.0,240.0,204.0,Refunded,2024-07-08T00:00:00,2024-07-11T00:00:00
825,55,90,8,2024-12-10,VIP,3,180.0,27.0,540.0,513.0,Refunded,2024-12-10T00:00:00,2024-12-13T00:00:00
826,20,171,1,2024-10-23,Premium,3,110.0,49.5,330.0,280.5,Refunded,2024-10-23T00:00:00,2024-10-24T00:00:00
827,10,192,8,2024-04-24,Early Bird,2,200.0,0.0,400.0,400.0,Refunded,2024-04-24T00:00:00,2024-04-27T00:00:00
828,26,37,4,2024-06-21,Early Bird,3,82.5,37.12,247.5,210.38,Paid,2024-06-21T00:00:00,2024-06-21T00:00:00
829,25,131,6,2024-03-22,VIP,5,180.0,45.0,900.0,855.0,Pending,2024-03-22T00:00:00,2024-03-27T00:00:00
830,32,127,6,2024-08-20,Premium,3,120.0,54.0,360.0,306.0,Refunded,2024-08-20T00:00:00,2024-08-20T00:00:00
831,59,234,4,2024-07-28,Premium,3,120.0,18.0,360.0,342.0,Paid,2024-07-28T00:00:00,2024-07-29T00:00:00
832,39,197,1,2024-11-06,Early Bird,2,160.0,0.0,320.0,320.0,Pending,2024-11-06T00:00:00,2024-11-06T00:00:00
833,34,130,6,2024-06-15,VIP,2,82.5,8.25,165.0,156.75,Pending,2024-06-15T00:00:00,2024-06-19T00:00:00
834,43,46,6,2024-06-12,Standard,4,90.0,36.0,360.0,324.0,Pending,2024-06-12T00:00:00,2024-06-14T00:00:00
835,53,4,4,2024-10-03,Premium,3,135.0,60.75,405.0,344.25,Refunded,2024-10-03T00:00:00,2024-10-03T00:00:00
836,7,148,10,2024-11-19,Early Bird,4,120.0,72.0,480.0,408.0,Paid,2024-11-19T00:00:00,2024-11-20T00:00:00
837,24,258,2,2024-08-25,Standard,2,67.5,20.25,135.0,114.75,Refunded,2024-08-25T00:00:00,2024-08-29T00:00:00
838,53,99,2,2024-09-24,VIP,2,135.0,0.0,270.0,270.0,Refunded,2024-09-24T00:00:00,2024-09-27T00:00:00
839,41,151,1,2024-05-06,Standard,5,80.0,20.0,400.0,380.0,Refunded,2024-05-06T00:00:00,2024-05-06T00:00:00
840,18,249,7,2024-10-12,Standard,3,80.0,12.0,240.0,228.0,Paid,2024-10-12T00:00:00,2024-10-12T00:00:00
841,18,109,1,2024-07-16,Standard,1,120.0,0.0,120.0,120.0,Refunded,2024-07-16T00:00:00,2024-07-20T00:00:00
842,34,220,5,2024-07-04,VIP,3,82.5,37.12,247.5,210.38,Paid,2024-07-04T00:00:00,2024-07-09T00:00:00
843,57,205,10,2024-11-07,Early Bird,3,67.5,20.25,202.5,182.25,Pending,2024-11-07T00:00:00,2024-11-07T00:00:00
844,23,206,7,2024-09-16,Premium,3,80.0,0.0,240.0,240.0,Paid,2024-09-16T00:00:00,2024-09-20T00:00:00
845,8,232,5,2024-09-26,Early Bird,5,200.0,50.0,1000.0,950.0,Pending,2024-09-26T00:00:00,2024-09-29T00:00:00
846,43,185,10,2024-09-09,Standard,1,75.0,0.0,75.0,75.0,Paid,2024-09-09T00:00:00,2024-09-14T00:00:00
847,29,42,9,2024-12-25,VIP,5,165.0,123.75,825.0,701.25,Refunded,2024-12-25T00:00:00,2024-12-28T00:00:00
848,43,100,9,2024-06-16,Premium,1,82.5,8.25,82.5,74.25,Pending,2024-06-16T00:00:00,2024-06-20T00:00:00
849,51,45,7,2024-04-02,VIP,5,80.0,20.0,400.0,380.0,Pending,2024-04-02T00:00:00,2024-04-05T00:00:00
850,11,277,10,2024-09-17,Premium,4,200.0,120.0,800.0,680.0,Paid,2024-09-17T00:00:00,2024-09-18T00:00:00
851,11,83,,2024-10-05,VIP,1,200.0,30.0,200.0,170.0,Refunded,2024-10-05T00:00:00,2024-10-07T00:00:00
852,15,70,10,2024-08-06,Early Bird,3,220.0,0.0,660.0,660.0,Paid,2024-08-06T00:00:00,2024-08-11T00:00:00
853,22,176,10,2024-05-29,Early Bird,2,300.0,0.0,600.0,600.0,Refunded,2024-05-29T00:00:00,2024-06-03T00:00:00
854,42,133,3,2024-08-08,Standard,5,55.0,13.75,275.0,261.25,Paid,2024-08-08T00:00:00,2024-08-08T00:00:00
855,8,294,1,2025-01-04,VIP,3,240.0,36.0,720.0,684.0,Paid,2025-01-04T00:00:00,2025-01-06T00:00:00
856,25,275,9,2024-05-07,Premium,1,200.0,0.0,200.0,200.0,Refunded,2024-05-07T00:00:00,2024-05-10T00:00:00
857,21,203,1,2024-09-09,Standard,3,180.0,27.0,540.0,513.0,Pending,2024-09-09T00:00:00,2024-09-12T00:00:00
858,21,234,10,2024-11-28,Premium,3,180.0,81.0,540.0,459.0,Pending,2024-11-28T00:00:00,2024-11-30T00:00:00
859,10,258,4,2024-05-16,Standard,1,300.0,30.0,300.0,270.0,Paid,2024-05-16T00:00:00,2024-05-21T00:00:00
860,37,31,6,2024-05-20,VIP,2,275.0,55.0,550.0,495.0,Paid,2024-05-20T00:00:00,2024-05-25T00:00:00
861,14,201,7,2024-03-23,VIP,2,40.0,4.0,80.0,76.0,Paid,2024-03-23T00:00:00,2024-03-23T00:00:00
862,36,201,5,2024-12-09,Early Bird,3,220.0,99.0,660.0,561.0,Paid,2024-12-09T00:00:00,2024-12-13T00:00:00
863,47,68,1,2024-12-13,VIP,3,180.0,81.0,540.0,459.0,Pending,2024-12-13T00:00:00,2024-12-13T00:00:00
864,55,71,9,2024-08-23,Early Bird,3,165.0,24.75,495.0,470.25,Refunded,2024-08-23T00:00:00,2024-08-25T00:00:00
865,58,5,10,2024-09-21,VIP,2,225.0,22.5,450.0,427.5,Pending,2024-09-21T00:00:00,2024-09-21T00:00:00
866,44,87,10,2024-08-29,Standard,2,55.0,16.5,110.0,93.5,Paid,2024-08-29T00:00:00,2024-08-31T00:00:00
867,31,223,9,2024-08-11,Premium,1,40.0,4.0,40.0,36.0,Refunded,2024-08-11T00:00:00,2024-08-12T00:00:00
868,3,89,4,2024-12-12,Early Bird,2,165.0,49.5,330.0,280.5,Paid,2024-12-12T00:00:00,2024-12-15T00:00:00
869,56,6,5,2024-04-04,Standard,4,50.0,30.0,200.0,170.0,Paid,2024-04-04T00:00:00,2024-04-04T00:00:00
870,8,294,9,2024-11-14,Early Bird,5,180.0,0.0,900.0,900.0,Paid,2024-11-14T00:00:00,2024-11-19T00:00:00
871,48,223,7,2024-06-27,VIP,5,90.0,67.5,450.0,382.5,Pending,2024-06-27T00:00:00,2024-06-28T00:00:00
872,7,11,6,2024-10-17,Early Bird,1,120.0,6.0,120.0,114.0,Pending,2024-10-17T00:00:00,2024-10-21T00:00:00
873,51,300,8,2024-04-08,Standard,5,110.0,0.0,550.0,550.0,Paid,2024-04-08T00:00:00,2024-04-13T00:00:00
874,58,285,,2024-09-24,Early Bird,2,300.0,30.0,600.0,570.0,Paid,2024-09-24T00:00:00,2024-09-24T00:00:00
875,3,288,1,2024-12-11,VIP,5,135.0,33.75,675.0,641.25,Paid,2024-12-11T00:00:00,2024-12-11T00:00:00
876,8,1,6,2024-11-12,Premium,3,200.0,30.0,600.0,570.0,Paid,2024-11-12T00:00:00,2024-11-12T00:00:00
877,34,296,2,2024-06-16,Early Bird,3,90.0,40.5,270.0,229.5,Paid,2024-06-16T00:00:00,2024-06-20T00:00:00
878,59,23,1,2024-09-25,Premium,5,180.0,45.0,900.0,855.0,Paid,2024-09-25T00:00:00,2024-09-26T00:00:00
879,10,184,9,2024-07-12,VIP,2,225.0,22.5,450.0,427.5,Paid,2024-07-12T00:00:00,2024-07-17T00:00:00
880,40,196,4,2024-09-15,Premium,1,60.0,6.0,60.0,54.0,Refunded,2024-09-15T00:00:00,2024-09-18T00:00:00
881,6,138,1,2024-11-03,Premium,4,45.0,9.0,180.0,171.0,Paid,2024-11-03T00:00:00,2024-11-07T00:00:00
882,43,79,6,2024-07-13,VIP,5,90.0,22.5,450.0,427.5,Refunded,2024-07-13T00:00:00,2024-07-16T00:00:00
883,2,273,1,2024-06-27,Standard,2,60.0,12.0,120.0,108.0,Pending,2024-06-27T00:00:00,2024-06-30T00:00:00
884,5,75,4,2024-11-16,Premium,1,100.0,10.0,100.0,90.0,Paid,2024-11-16T00:00:00,2024-11-16T00:00:00
885,7,90,1,2024-10-10,VIP,2,110.0,0.0,220.0,220.0,Pending,2024-10-10T00:00:00,2024-10-13T00:00:00
886,7,139,8,2024-09-21,Standard,3,120.0,36.0,360.0,324.0,Paid,2024-09-21T00:00:00,2024-09-22T00:00:00
887,21,273,10,2024-09-11,Early Bird,4,180.0,72.0,720.0,648.0,Refunded,2024-09-11T00:00:00,2024-09-15T00:00:00
888,9,65,10,2024-12-12,Premium,1,60.0,3.0,60.0,57.0,Refunded,2024-12-12T00:00:00,2024-12-16T00:00:00
889,48,215,10,2024-06-05,Early Bird,1,100.0,5.0,100.0,95.0,Paid,2024-06-05T00:00:00,2024-06-08T00:00:00
890,23,220,4,2024-09-25,Premium,4,120.0,48.0,480.0,432.0,Paid,2024-09-25T00:00:00,2024-09-30T00:00:00
891,55,41,1,2024-12-09,Standard,3,165.0,49.5,495.0,445.5,Paid,2024-12-09T00:00:00,2024-12-09T00:00:00
892,11,253,8,2024-10-28,Standard,1,200.0,20.0,200.0,180.0,Refunded,2024-10-28T00:00:00,2024-11-02T00:00:00
893,33,273,8,2024-04-09,Standard,2,55.0,16.5,110.0,93.5,Refunded,2024-04-09T00:00:00,2024-04-09T00:00:00
894,40,271,3,2024-10-15,Standard,1,55.0,5.5,55.0,49.5,Pending,2024-10-15T00:00:00,2024-10-18T00:00:00
895,11,188,1,2024-10-15,Premium,5,225.0,56.25,1125.0,1068.75,Pending,2024-10-15T00:00:00,2024-10-17T00:00:00
896,4,58,5,2024-05-17,VIP,4,165.0,33.0,660.0,627.0,Paid,2024-05-17T00:00:00,2024-05-21T00:00:00
897,55,151,7,2024-09-13,VIP,1,150.0,15.0,150.0,135.0,Paid,2024-09-13T00:00:00,2024-09-13T00:00:00
898,48,264,4,2024-04-20,Standard,5,110.0,27.5,550.0,522.5,Refunded,2024-04-20T00:00:00,2024-04-24T00:00:00
899,55,236,9,2024-10-19,VIP,1,150.0,0.0,150.0,150.0,Paid,2024-10-19T00:00:00,2024-10-21T00:00:00
900,7,5,5,2024-11-27,Standard,3,90.0,40.5,270.0,229.5,Refunded,2024-11-27T00:00:00,2024-11-30T00:00:00
901,13,64,6,2025-01-09,Early Bird,5,120.0,30.0,600.0,570.0,Paid,2025-01-09T00:00:00,2025-01-10T00:00:00
902,50,192,6,2024-10-01,VIP,3,45.0,20.25,135.0,114.75,Paid,2024-10-01T00:00:00,2024-10-04T00:00:00
903,58,225,7,2024-09-16,Premium,5,250.0,0.0,1250.0,1250.0,Paid,2024-09-16T00:00:00,2024-09-18T00:00:00
904,48,98,1,2024-05-15,VIP,1,100.0,5.0,100.0,95.0,Paid,2024-05-15T00:00:00,2024-05-16T00:00:00
905,26,102,10,2024-08-02,Early Bird,3,60.0,9.0,180.0,171.0,Paid,2024-08-02T00:00:00,2024-08-02T00:00:00
906,27,205,5,2024-11-12,Early Bird,5,110.0,27.5,550.0,522.5,Paid,2024-11-12T00:00:00,2024-11-12T00:00:00
